X,Y,objectid,globalid,localauthority,reportdate,totalcalls,collectiondelivery,social,meals,other,otherrequest,callback,forummeetings
0,0,9450,a281776d-f7c8-4476-85db-ecf30d15b14a,Louth,2021/03/02 12:00:00+00,5,1,0,0,4,0,0,0
0,0,9451,99a092c1-e096-4fd0-8224-ba17d43034d8,Galway City,2021/03/02 12:00:00+00,0,0,0,0,0,0,1,0
0,0,9452,7fca8bfd-fccb-426e-8878-08b6231cf80f,Kildare,2021/03/02 12:00:00+00,1,0,0,0,0,1,1,0
0,0,9453,e9981044-b33f-4981-8a48-ee0138204da2,Kerry,2021/03/02 12:00:00+00,7,1,1,0,0,5,1,1
0,0,9454,5ac6279a-5758-48c6-89b8-878890f5821c,Wicklow,2021/03/02 12:00:00+00,2,0,0,0,0,2,0,1
0,0,9455,522daa1c-8b9d-4abb-852c-6b911efc6a5c,Dún Laoghaire–Rathdown,2021/03/02 12:00:00+00,12,1,0,0,0,11,0,0
0,0,9456,5fe4ec04-545f-4c49-8f63-c5d3041e9d02,Offaly,2021/03/02 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9457,b0d34966-f5f7-4ab3-8ab4-925fa9da146d,Donegal,2021/03/02 12:00:00+00,16,0,0,0,0,16,0,0
0,0,9458,26379b63-048c-4662-8bc5-67722e65e962,Westmeath,2021/03/02 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9459,9c9782ac-c401-4b14-8a4f-f44ac726c550,Cork City,2021/03/02 12:00:00+00,6,0,0,0,0,6,0,0
0,0,9460,d49d726b-52d9-4d6b-8e91-a9390dbd4ccc,Monaghan,2021/03/02 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9461,d10974ea-bb28-48f1-8293-3a71001f11d3,Roscommon,2021/03/02 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9462,e5779eed-76a3-48b4-8717-4c097cfe693a,Limerick,2021/03/02 12:00:00+00,2,1,0,0,0,1,2,0
0,0,9463,668f002b-9096-4f82-8685-0bee39a37032,Dublin,2021/03/02 12:00:00+00,2,1,0,0,0,1,0,0
0,0,9464,a6ae4f8e-530f-47ab-8201-7d112f96fb72,Carlow,2021/03/02 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9465,301afa11-0398-4962-8b21-f06976c9361d,Cork County,2021/03/02 12:00:00+00,41,1,0,0,0,40,2,0
0,0,9466,ea9a8c21-9229-4ce1-85db-06da76c0d3e2,Mayo,2021/03/02 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9467,fbf17a6c-c737-40f8-82aa-45bc8c9e9552,Leitrim,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9468,baa3d1c4-5f44-47e5-8781-c9623af9c88f,Clare,2021/03/01 12:00:00+00,3,0,0,0,2,1,0,0
0,0,9469,e802b9d8-f0a2-45dc-89ca-bb72f953bc52,Clare,2021/03/02 12:00:00+00,4,0,0,0,3,1,0,0
0,0,9470,1784e141-63c5-4644-87d9-d4a7eb5fc15e,Laois,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9471,a4a8fe29-7808-4be4-8b28-0b6f8020f926,South Dublin,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9472,369b5aa0-8695-4de0-892b-55d26fef9960,Offaly,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9473,49df2d51-214b-4159-8ba6-f5268bb9bca2,Kildare,2021/03/03 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9474,66a38aac-e179-498f-8daf-5bfb61941596,Galway City,2021/03/03 12:00:00+00,1,1,0,0,0,0,1,0
0,0,9475,1a51b5a7-1d59-4f39-85ce-60a5411ed813,Kilkenny,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9476,ff94c37c-b956-46b1-8ae5-0858f638084b,Meath,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9477,71eda1f7-f7cc-49e8-8e59-28d0a39f8374,Wicklow,2021/03/03 12:00:00+00,3,0,0,0,0,3,4,0
0,0,9478,9ab2c0c4-50ec-4ee5-8de1-258f8a37d9ae,Louth,2021/03/03 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9479,27948d9c-47d3-45cf-81be-97cf640c9e33,Monaghan,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9480,3c620079-bbd4-4836-8e8e-8c72f5e9a7e1,Westmeath,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9481,647a233d-e75e-4194-897d-90d4c192399f,Dún Laoghaire–Rathdown,2021/03/03 12:00:00+00,3,0,1,0,0,2,0,1
0,0,9482,9e6c15fd-38ff-4781-8bbd-fbdac578fd6c,Fingal,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,1
0,0,9483,ab8cdce5-e67c-4735-8b6b-191e82937182,Cork County,2021/03/03 12:00:00+00,19,0,1,0,0,18,8,0
0,0,9484,10911f11-0b07-4c8d-8343-7c913a865ac5,Kerry,2021/03/03 12:00:00+00,1,0,0,0,0,1,0,1
0,0,9485,1448be1f-f34c-48e8-8a04-37bb340cf2c6,Carlow,2021/03/03 12:00:00+00,3,1,0,0,1,2,0,0
0,0,9486,ecdfd009-def9-4bc6-8a9d-dc11bedb20b5,Limerick,2021/03/03 12:00:00+00,1,1,0,0,0,0,1,0
0,0,9487,0a21739e-43c0-42bd-856d-5df9afe272b2,Cavan,2021/03/03 12:00:00+00,2,0,0,0,0,2,5,0
0,0,9488,2e79bb11-5e54-49ae-8f37-ef5eeffae2dd,Donegal,2021/03/03 12:00:00+00,10,0,0,0,0,10,0,0
0,0,9489,3b394d67-332f-452b-8fb5-6f2fd4fd5cf0,Mayo,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9490,8730a6e7-43fc-45a5-8b31-3cdfdabcb864,Roscommon,2021/03/03 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9491,51af6fe9-47a7-4405-8795-a6232fb57edf,Leitrim,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9492,cebdd112-b7c4-4966-864e-9e1eabd1fcd4,Dublin,2021/03/03 00:00:00+00,4,3,0,1,0,0,1,0
0,0,9493,9e0e03e3-0a0e-456e-80a2-a02c68833f28,Clare,2021/03/03 12:00:00+00,3,0,0,3,0,0,0,0
0,0,9494,37f3809d-aa71-4f96-8c3f-e5e3ffcc0273,Carlow,2021/03/04 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9495,817df120-4011-4812-857f-2be8506f144a,South Dublin,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9496,6b782717-5c4f-4932-84b3-0787c4ab7ad8,Kilkenny,2021/03/04 12:00:00+00,0,0,0,0,0,1,0,0
0,0,9497,36669776-65b3-42ff-81a7-fc24d7c572c5,Meath,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9498,c100fe63-31ab-4e98-87c4-71407a2a053e,Louth,2021/03/04 12:00:00+00,2,0,0,0,2,0,0,0
0,0,9499,44ae4d41-74f2-4083-8ca1-48f9e76acdbe,Galway City,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,1
0,0,9500,40328e28-b838-4d0c-8740-09fe25e7ef35,Kildare,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9501,dd6a5e78-be30-49d6-8c43-82b9187c8fbe,Offaly,2021/03/04 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9502,9973a3cd-6bdf-4269-8c96-eddc6cb08e37,Galway City,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9503,32ca1828-6b8a-4080-86b6-2d519756291d,Monaghan,2021/03/04 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9504,7e29c748-e4db-4e1d-8dbb-de6e637b0254,Cavan,2021/03/04 12:00:00+00,2,0,0,0,1,1,1,0
0,0,9505,c9c14da4-8720-4aa4-883f-65cd432790d8,Wicklow,2021/03/04 12:00:00+00,4,0,0,0,0,4,2,0
0,0,9506,edfe742c-c83f-42c4-8dec-ce5641a96bbf,Laois,2021/03/04 12:00:00+00,4,0,0,3,0,1,4,0
0,0,9507,d5a84d59-80d7-4f86-8ca0-7d66c1442c3f,Westmeath,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9508,afe722cc-68ba-4298-8208-8bca60f80454,Limerick,2021/03/04 12:00:00+00,5,1,0,0,2,2,5,0
0,0,9509,9be8ed4e-ea23-4aac-8799-aab67cd207f3,Cork City,2021/03/04 12:00:00+00,5,1,0,0,0,4,2,0
0,0,9510,73145586-1728-42ed-8e9a-1075ddc68128,Roscommon,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9511,a2600823-7e68-47cd-8c9b-deaeb4ec60a3,Cork County,2021/03/04 12:00:00+00,20,0,0,0,0,20,2,0
0,0,9512,be17443b-4ebc-4e36-83e8-254611ea5819,Dún Laoghaire–Rathdown,2021/03/04 12:00:00+00,3,0,0,0,0,3,10,0
0,0,9513,39c209eb-15e4-45d0-8f1b-de4644acc2bc,Donegal,2021/03/04 12:00:00+00,3,0,0,0,1,2,0,0
0,0,9514,6e5fb062-d3bd-4948-8f54-103394a83563,Dublin,2021/03/04 12:00:00+00,4,4,0,0,0,0,0,1
0,0,9515,b19a0bd4-a593-483c-8bd9-ac2dc45b6c87,Fingal,2021/03/04 12:00:00+00,2,1,0,0,0,1,1,0
0,0,9516,6caf5f21-638e-4965-8b7d-6ec8def3f9ac,Kerry,2021/03/04 12:00:00+00,2,0,0,0,0,2,1,1
0,0,9517,302eb80f-b63a-4dcf-87a4-45639eab943e,Mayo,2021/03/04 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9518,84d45964-40ee-4f5c-8df5-6613acb84dd4,Leitrim,2021/03/05 12:00:00+00,1,0,0,0,0,1,1,0
0,0,9519,818b1f54-047a-4d63-8cb4-c95299b95d62,South Dublin,2021/03/05 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9520,9a2a15af-5b8e-4f96-8419-6c2be4bcf4d6,Kerry,2021/03/05 12:00:00+00,6,1,0,0,1,4,2,1
0,0,9521,789cde7c-16fa-4045-8aad-ebdce8b204dc,Kilkenny,2021/03/05 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9522,6ceac177-1892-4a4c-8ded-6d137c20e732,Donegal,2021/03/05 12:00:00+00,3,0,0,0,0,3,0,0
0,0,9523,5e031b59-83fb-44ad-83e3-247c45de0e4b,Meath,2021/03/05 12:00:00+00,2,1,0,0,0,1,2,0
0,0,9524,edbb1cb9-7032-4d76-8fe8-7ad758fe49ee,Louth,2021/03/05 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9525,e6a83003-7bab-454a-8604-f49617384975,Carlow,2021/03/05 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9526,7c25e189-03ff-468c-85de-e614d2e8cb49,Roscommon,2021/03/05 12:00:00+00,0,0,0,0,0,0,0,1
0,0,9527,b2bc078e-374f-45b5-8bbc-2e7cc90e148b,Westmeath,2021/03/05 12:00:00+00,1,0,1,0,0,0,0,0
0,0,9528,2f44fae7-922d-4c7a-81a4-b1f9cffb9638,Galway City,2021/03/05 12:00:00+00,2,0,0,0,0,2,1,0
0,0,9529,a0417eaf-1ce2-42ed-8ffa-77660b4a1830,Monaghan,2021/03/05 12:00:00+00,7,0,0,0,0,4,3,0
0,0,9530,1703607f-4a6c-4a5a-801b-8e5e01c085ad,Offaly,2021/03/05 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9531,aaf8c520-cb4e-4b8e-8094-27ea2147c856,Cavan,2021/03/05 12:00:00+00,5,3,0,0,0,2,1,0
0,0,9532,bae53411-6180-4dd2-8350-cb30e52be58f,Kildare,2021/03/05 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9533,9484c0f6-4020-48ec-884b-7b4d5efbaa63,Longford,2021/03/05 12:00:00+00,1,0,1,0,0,0,0,1
0,0,9534,2ab5bcc9-7162-4412-8baa-827e8dac7af6,Fingal,2021/03/05 12:00:00+00,2,2,0,0,0,0,2,0
0,0,9535,9b7a887b-92ab-473b-8b3b-8e45f4ef4c9a,Limerick,2021/03/05 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9536,06e6f465-3b12-4f79-87a8-4e7432f37a1c,Wicklow,2021/03/05 12:00:00+00,1,1,0,0,0,0,0,0
0,0,9537,37416820-2528-42a6-86ee-21493e6bd55b,Laois,2021/03/05 12:00:00+00,1,0,0,1,0,0,1,0
0,0,9538,1e86b6b1-0f59-4e97-832c-136cd86d5353,Cork City,2021/03/05 12:00:00+00,5,0,0,0,0,5,0,0
0,0,9539,a06032eb-34b5-483b-8105-3b4b9f7fbf35,Dún Laoghaire–Rathdown,2021/03/05 12:00:00+00,4,0,1,0,0,3,0,0
0,0,9540,927ff5e9-6bb9-471f-849f-47fcbbd01cda,Dublin,2021/03/05 12:00:00+00,3,0,0,0,0,2,0,0
0,0,9541,5768a57e-a9e5-4131-8791-deb2ab35094a,Mayo,2021/03/05 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9542,918e0cc3-156c-4c08-8837-ed8a2d6656db,Cork County,2021/03/05 12:00:00+00,24,0,0,0,0,24,3,1
0,0,9543,14266e06-b4ce-4d57-8647-1cad03e68082,Laois,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9544,e5b5e47f-72d2-40f0-8a73-a43aef75042f,Westmeath,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9545,768300e3-6980-4f80-8264-affae0e288d6,Kildare,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9546,1c1baf83-bc2d-4d93-8e8c-123d606decc5,Kerry,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9547,0a32cbb2-a564-4e73-8dcd-3eab46c5084e,Carlow,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9548,11c97924-6ca5-4649-8134-96d8e3aa233c,Meath,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9549,fcb28361-223b-4dc2-815a-9b9ffdbd659d,Dún Laoghaire–Rathdown,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9550,d040738a-2e4e-417f-82ad-f0588be45fa6,Monaghan,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9551,496b20a4-6610-49e3-8988-597c153fbcbd,Cork County,2021/03/06 12:00:00+00,12,0,0,0,0,12,2,0
0,0,9552,e5b2a174-da62-4caa-830b-d759208d46d3,Mayo,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9553,0b007157-9db5-40a6-8941-1bb6c55d3802,Dublin,2021/03/06 12:00:00+00,1,0,0,1,0,0,0,0
0,0,9554,49334f44-309e-4c41-8e4d-e06ea73b5573,Donegal,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9555,2dd8621a-88c2-4204-8a94-afdf81b01287,Louth,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9556,46267c77-2cc6-4666-82cf-c61a365e58e3,Monaghan,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9557,4dec82ee-1ef2-4bde-8428-2d8e5b12d7a3,Kildare,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9558,d2aa0859-3b5a-44df-894a-fb613d3d8abe,Meath,2021/03/07 12:00:00+00,3,0,1,0,0,2,1,0
0,0,9559,4aa9cd2b-45bb-421d-856e-3a34dcf5ed18,Dún Laoghaire–Rathdown,2021/03/07 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9560,97df1ce7-a0f7-4874-808b-636f0c609e58,Kerry,2021/03/07 12:00:00+00,2,0,0,0,0,1,1,0
0,0,9561,82e212fd-732d-4b86-8bda-2ef44c52bf69,Donegal,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9562,91d50e08-f621-487d-86ca-9b30dc90e869,Westmeath,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9563,b7f0cf5a-43b2-4f2a-84c0-946178bb9dff,Louth,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9564,e77789de-ce12-49dc-8684-281ee07f4f7d,Carlow,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9565,7138ea43-8d53-4876-8071-d778be4e3ee6,Laois,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9566,dc6ea208-823c-4ec2-82dc-6e328247fcf1,Cork County,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9567,cd452d9a-7808-4349-82ba-fe38d289ed90,Dublin,2021/03/07 12:00:00+00,2,1,0,0,0,1,0,0
0,0,9568,c38d6b78-1e98-418a-850c-f5ce7d15bb3d,Cork City,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9569,da894de7-b87e-4150-8186-a9afb7c540e6,Cork City,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9570,64b34e0f-84db-4e79-8d52-e07af37dd955,Mayo,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9571,c54234c0-c971-4288-852c-fbd2fdaf51a3,Leitrim,2021/03/08 12:00:00+00,1,0,0,0,1,0,1,0
0,0,9572,55677df4-db85-4cd9-8a22-0d0e37b99ae9,Galway County,2021/03/08 12:00:00+00,32,4,4,0,3,20,0,0
0,0,9573,40983db0-fc4e-4b71-8692-b514699d5546,Carlow,2021/03/08 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9574,4ae54ddc-7e1b-4edf-8a4d-00fdc82a67f8,South Dublin,2021/03/08 12:00:00+00,2,0,0,0,1,1,0,0
0,0,9575,10f0d277-6b8c-4dcf-8b57-1c20d85d05b1,Kilkenny,2021/03/08 12:00:00+00,1,0,0,0,1,0,0,0
0,0,9576,40928feb-93ac-41b1-8a7f-66f280fd2172,Laois,2021/03/08 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9577,922a6edf-ec29-40de-8089-93700eec2839,Offaly,2021/03/08 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9578,3fbc1f67-46be-4490-8990-aaa10cf346c7,Kildare,2021/03/08 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9579,2d7c6b5a-e63c-45cc-8595-e23db03fbb07,Louth,2021/03/08 12:00:00+00,3,0,0,0,2,1,0,0
0,0,9580,54be9935-7bb1-4e45-8d84-ba85768514c1,Galway City,2021/03/08 12:00:00+00,3,0,0,0,1,2,1,0
0,0,9581,8cd8aabc-c576-4b5b-8c2f-938c3bfd2319,Cork City,2021/03/08 12:00:00+00,6,0,0,0,0,6,0,0
0,0,9582,f83dfefc-8156-42df-8742-767cb426e8e4,Wicklow,2021/03/08 12:00:00+00,9,0,0,0,3,6,11,0
0,0,9583,741a557f-27d6-4a43-8d0e-e7310ef19cf2,Monaghan,2021/03/08 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9584,e83c4ae5-ecf3-4018-8270-3e0dda864068,Westmeath,2021/03/08 12:00:00+00,2,1,0,0,0,1,0,0
0,0,9585,e6b7e33f-1b85-484e-8392-25d8a2578751,Monaghan,2021/03/08 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9586,e8d3408e-550c-4c1e-8ff1-aee4d44c9e9d,Limerick,2021/03/08 12:00:00+00,3,1,0,0,0,2,3,0
0,0,9587,5fb1a790-9535-46eb-898f-9566a970a88b,Fingal,2021/03/08 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9588,e0de9b42-ea5e-4ce6-8c2f-59f992ae24cc,Cavan,2021/03/08 12:00:00+00,1,1,0,0,0,0,1,0
0,0,9589,6a26817a-872c-442e-8f9b-1d858564845b,Donegal,2021/03/08 12:00:00+00,11,0,0,0,0,11,0,0
0,0,9590,e985671d-544f-4fff-8006-c33f7e08d182,Cork County,2021/03/08 12:00:00+00,20,1,0,0,0,19,3,0
0,0,9591,4f8f22dc-f86e-4d3c-80bc-650ecc6cd409,Roscommon,2021/03/08 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9592,e0437956-dbee-4cbd-8609-8d3bdd8fef40,Kerry,2021/03/08 12:00:00+00,7,0,0,0,3,4,3,1
0,0,9593,92893117-5356-4737-8ca4-fc7a7175bfbd,Meath,2021/03/08 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9594,072c7f17-f735-4e6e-8d52-861a604bd2d4,Dún Laoghaire–Rathdown,2021/03/08 00:00:00+00,7,0,0,0,0,7,0,0
0,0,9595,1318ed5b-109f-4e4b-8e87-045a83d4217b,Kilkenny,2021/03/06 00:00:00+00,0,0,0,0,0,0,0,0
0,0,9596,2d1a4623-676c-4257-8afb-164126596e57,Kilkenny,2021/03/07 00:00:00+00,0,0,0,0,0,0,0,0
0,0,9597,c5546466-e94b-4214-883c-1c9bf4b6c6d7,Clare,2021/03/04 12:00:00+00,1,0,0,1,0,0,0,0
0,0,9598,9b9816d4-5189-4094-89fd-dcebbc5f103f,Clare,2021/03/05 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9599,ba9bdbf3-5524-44b1-8a82-58de1f101548,Clare,2021/03/06 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9600,01af8c92-c28b-4bb4-8508-42fc1abf9e9c,Clare,2021/03/07 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9601,d6fdb4af-235a-43ce-814b-53e9bb1a6b32,South Dublin,2021/03/09 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9602,a189718f-4a9e-4c69-851d-0c1c8130b45d,Meath,2021/03/09 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9603,35350799-8676-4dd1-86ad-f590a199092f,Louth,2021/03/09 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9604,6597f5bb-a0c0-4f77-8a72-bafef7a6cdda,Fingal,2021/03/09 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9605,17db4f8f-435b-4035-8e37-30f5518f2679,Galway City,2021/03/09 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9606,8bfa6952-a436-4d5e-8f9e-fe7b8a94dcc1,Offaly,2021/03/09 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9607,2b0d0caa-38ff-4ac2-8995-81fc6df8ce79,Cavan,2021/03/09 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9608,f3725890-09fd-4f04-835c-49bb561c91a4,Kildare,2021/03/09 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9609,898265dc-b740-4364-8f5c-486e08c94c74,Monaghan,2021/03/09 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9610,2da64f32-1ab8-4e23-84e1-d9c7d004f43c,Limerick,2021/03/09 12:00:00+00,1,0,0,0,0,1,1,0
0,0,9611,d07ce7fb-4048-4f19-847e-e9081e693894,Westmeath,2021/03/09 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9612,e0c41fdc-49ad-42e3-8273-27e3ab733b1f,Carlow,2021/03/09 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9613,697c4e78-0c10-4d27-8bc6-169d61d9108c,Dún Laoghaire–Rathdown,2021/03/09 12:00:00+00,5,0,0,0,0,5,6,0
0,0,9614,3cab5c7b-3b26-4fa8-8f04-9c11ee6c5db4,Wicklow,2021/03/09 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9615,4205dc9c-54cb-4332-83f7-71ccdcfef541,Cork City,2021/03/09 12:00:00+00,4,0,0,0,0,4,0,0
0,0,9616,117f6704-2e96-4179-8f78-43411dfb9158,Roscommon,2021/03/09 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9617,99d295f3-4bbd-44b6-85c0-3a03e031c38a,Cork County,2021/03/09 12:00:00+00,19,0,0,0,1,18,3,0
0,0,9618,63d6d882-ce01-4d5b-81ea-5d78f94e264d,Kerry,2021/03/09 12:00:00+00,5,1,1,0,1,2,3,1
0,0,9619,56b77963-1ce3-4a1a-854e-4e7ee9eddd00,Donegal,2021/03/09 12:00:00+00,24,0,0,0,0,24,0,0
0,0,9620,3c9dbe6c-a8a4-40d3-8b61-095e2a2ef973,Mayo,2021/03/09 12:00:00+00,1,0,0,0,0,1,0,0
0,0,9621,ab54f9dc-3a97-4dda-8a3b-dc0f4f0943e2,Dublin,2021/03/09 12:00:00+00,3,1,0,1,0,1,2,0
0,0,9622,06be7d97-c3e0-47f4-8fb3-49b585959cb3,Laois,2021/03/09 12:00:00+00,1,0,0,0,0,1,1,0
0,0,9623,6d8d1ad4-635c-4fc2-86cf-32b064877ca2,Leitrim,2021/03/10 12:00:00+00,1,0,0,0,1,0,0,0
0,0,9624,7699cf91-a8e9-4d06-8ae9-9c7d57dba917,Clare,2021/03/08 12:00:00+00,5,2,0,2,0,1,0,0
0,0,9625,53b82f38-7ef4-4483-8b3b-1aeca9435719,Louth,2021/03/10 12:00:00+00,3,0,0,0,3,0,0,0
0,0,9626,0ba30468-327c-44d0-8b83-cba4e3e5f474,South Dublin,2021/03/10 12:00:00+00,3,0,0,0,0,3,0,0
0,0,9627,be445c73-a9e1-4b69-81d1-773a3a7c1ed5,Kerry,2021/03/10 12:00:00+00,9,6,0,0,1,2,7,1
0,0,9628,e7de4b3d-316f-4dd0-8a91-ff78ffc82b48,Meath,2021/03/10 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9629,b594ab1a-7963-4be6-8422-b9adaad9d8cf,Kilkenny,2021/03/10 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9630,64016477-23f8-468d-80af-e1a7cc1d4a09,Offaly,2021/03/10 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9631,e8db028b-8f3e-45cd-8443-dc470e40d98a,Wicklow,2021/03/10 12:00:00+00,1,0,0,0,0,1,1,0
0,0,9632,255e1450-f1ba-46d0-84ad-836088fdfc3b,Limerick,2021/03/10 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9633,abb0503b-5028-4b5a-8d4c-7aedd98e9e09,Dún Laoghaire–Rathdown,2021/03/10 12:00:00+00,2,1,0,0,0,1,0,0
0,0,9634,c34951ff-7dd5-453c-84ce-6f7f12aa5849,Galway City,2021/03/10 12:00:00+00,3,0,0,0,0,3,0,0
0,0,9635,20433106-3c0f-4a41-87b7-60b7e64a913b,Cavan,2021/03/10 12:00:00+00,4,0,0,0,0,4,2,0
0,0,9636,e9db90b8-ea62-47dd-8bb5-6d102fce0a9c,Laois,2021/03/10 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9637,e16d2b5f-c591-4cf5-8a5f-588170f4915a,Kildare,2021/03/10 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9638,70d08793-aa5d-4fb7-89e9-b1d3ca8f787d,Monaghan,2021/03/10 12:00:00+00,0,0,0,0,0,0,0,1
0,0,9639,b8871a1c-da4c-4887-825f-2b41b0a36551,Roscommon,2021/03/10 12:00:00+00,1,1,0,0,0,0,0,0
0,0,9640,49f82eac-c9ac-4019-89ab-d74dba6ae630,Cork City,2021/03/10 12:00:00+00,2,0,0,0,0,2,0,0
0,0,9641,982e33a0-5393-4598-898b-82e407449fda,Wexford,2021/03/10 12:00:00+00,13,3,0,0,10,0,0,1
0,0,9642,0617fe0f-5d46-4718-89f9-38d40bf34939,Carlow,2021/03/10 12:00:00+00,3,0,0,0,0,3,0,0
0,0,9643,1ef0af47-c930-4873-8998-589578883394,Westmeath,2021/03/10 12:00:00+00,0,0,0,0,0,0,0,0
0,0,9644,1269f403-da62-4ce4-8a28-2051e8638267,Cork County,2021/03/10 12:00:00+00,18,1,0,0,0,17,7,0
0,0,9645,ca668cb3-28de-4aaf-82a1-0c20fc40b44c,Donegal,2021/03/10 12:00:00+00,4,0,0,0,0,4,0,0
